order_id,user_id,amount,ts
105399,1015,260.17,2024-01-04T17:59:00Z
105400,1706,71.76,2024-01-04T18:00:00Z
105401,7113,243.79,2024-01-04T18:01:00Z
105402,3089,188.33,2024-01-04T18:02:00Z
105403,8402,57.84,2024-01-04T18:03:00Z
105404,8715,335.64,2024-01-04T18:04:00Z
105405,1972,299.41,2024-01-04T18:05:00Z
105406,3439,489.58,2024-01-04T18:06:00Z
105407,7317,221.36,2024-01-04T18:07:00Z
105408,9546,410.17,2024-01-04T18:08:00Z
105409,7105,214.59,2024-01-04T18:09:00Z
105410,6664,241.54,2024-01-04T18:10:00Z
105411,5520,199.15,2024-01-04T18:11:00Z
105412,5951,15.08,2024-01-04T18:12:00Z
105413,1500,29.93,2024-01-04T18:13:00Z
105414,976,497.65,2024-01-04T18:14:00Z
105415,5815,217.97,2024-01-04T18:15:00Z
105416,599,418.77,2024-01-04T18:16:00Z
105417,4929,212.37,2024-01-04T18:17:00Z
105418,7033,341.24,2024-01-04T18:18:00Z
105419,3599,140.56,2024-01-04T18:19:00Z
105420,1963,297.5,2024-01-04T18:20:00Z
105421,3167,117.73,2024-01-04T18:21:00Z
105422,6966,104.71,2024-01-04T18:22:00Z
105423,3461,491.65,2024-01-04T18:23:00Z
105424,5942,123.55,2024-01-04T18:24:00Z
105425,2339,95.77,2024-01-04T18:25:00Z
105426,8857,152.69,2024-01-04T18:26:00Z
105427,7242,481.02,2024-01-04T18:27:00Z
105428,8715,159.94,2024-01-04T18:28:00Z
105429,9253,470.7,2024-01-04T18:29:00Z
105430,6565,192.19,2024-01-04T18:30:00Z
105431,1297,397.34,2024-01-04T18:31:00Z
105432,3493,191.79,2024-01-04T18:32:00Z
105433,5202,386.35,2024-01-04T18:33:00Z
105434,9800,290.83,2024-01-04T18:34:00Z
105435,8801,157.34,2024-01-04T18:35:00Z
105436,1691,432.15,2024-01-04T18:36:00Z
105437,3888,17.9,2024-01-04T18:37:00Z
105438,6630,448.23,2024-01-04T18:38:00Z
105439,884,198.28,2024-01-04T18:39:00Z
105440,4177,96.37,2024-01-04T18:40:00Z
105441,8211,262.92,2024-01-04T18:41:00Z
105442,6023,15.73,2024-01-04T18:42:00Z
105443,1884,198.43,2024-01-04T18:43:00Z
105444,6368,63.67,2024-01-04T18:44:00Z
105445,1936,48.13,2024-01-04T18:45:00Z
105446,8811,355.42,2024-01-04T18:46:00Z
105447,6593,326.38,2024-01-04T18:47:00Z
105448,6883,197.42,2024-01-04T18:48:00Z
105449,9309,218.76,2024-01-04T18:49:00Z
105450,4736,428.8,2024-01-04T18:50:00Z
105451,9608,279.64,2024-01-04T18:51:00Z
105452,4750,357.1,2024-01-04T18:52:00Z
105453,4696,440.56,2024-01-04T18:53:00Z
105454,3767,314.6,2024-01-04T18:54:00Z
105455,8318,84.55,2024-01-04T18:55:00Z
105456,8521,301.57,2024-01-04T18:56:00Z
105457,3212,25.71,2024-01-04T18:57:00Z
105458,9812,370.18,2024-01-04T18:58:00Z
105459,2660,232.59,2024-01-04T18:59:00Z
105460,6917,387.93,2024-01-04T19:00:00Z
105461,2507,496.32,2024-01-04T19:01:00Z
105462,4272,191.98,2024-01-04T19:02:00Z
105463,6687,162.91,2024-01-04T19:03:00Z
105464,1329,148.97,2024-01-04T19:04:00Z
105465,6901,293.56,2024-01-04T19:05:00Z
105466,1304,117.04,2024-01-04T19:06:00Z
105467,3602,458.54,2024-01-04T19:07:00Z
105468,1697,321.43,2024-01-04T19:08:00Z
105469,8571,122.62,2024-01-04T19:09:00Z
105470,8540,294.86,2024-01-04T19:10:00Z
105471,2812,314.79,2024-01-04T19:11:00Z
105472,3221,420.4,2024-01-04T19:12:00Z
105473,7613,213.52,2024-01-04T19:13:00Z
105474,6185,206.75,2024-01-04T19:14:00Z
105475,6776,367.33,2024-01-04T19:15:00Z
105476,5913,87.74,2024-01-04T19:16:00Z
105477,4234,248.45,2024-01-04T19:17:00Z
105478,9776,228.0,2024-01-04T19:18:00Z
105479,4365,30.15,2024-01-04T19:19:00Z
105480,2933,66.32,2024-01-04T19:20:00Z
105481,8098,28.83,2024-01-04T19:21:00Z
105482,8601,358.61,2024-01-04T19:22:00Z
105483,9938,63.7,2024-01-04T19:23:00Z
105484,9640,384.86,2024-01-04T19:24:00Z
105485,5128,301.61,2024-01-04T19:25:00Z
105486,851,445.95,2024-01-04T19:26:00Z
105487,282,327.44,2024-01-04T19:27:00Z
105488,3562,246.45,2024-01-04T19:28:00Z
105489,2791,145.59,2024-01-04T19:29:00Z
105490,5513,143.14,2024-01-04T19:30:00Z
105491,3384,413.23,2024-01-04T19:31:00Z
105492,399,59.95,2024-01-04T19:32:00Z
105493,6804,171.88,2024-01-04T19:33:00Z
105494,3748,363.07,2024-01-04T19:34:00Z
105495,8813,479.12,2024-01-04T19:35:00Z
105496,4296,50.95,2024-01-04T19:36:00Z
105497,5304,268.76,2024-01-04T19:37:00Z
105498,5434,457.64,2024-01-04T19:38:00Z
105499,6193,363.88,2024-01-04T19:39:00Z
105500,8585,42.9,2024-01-04T19:40:00Z
105501,2757,211.72,2024-01-04T19:41:00Z
105502,4948,428.76,2024-01-04T19:42:00Z
105503,2610,64.61,2024-01-04T19:43:00Z
105504,7653,149.26,2024-01-04T19:44:00Z
105505,6504,421.0,2024-01-04T19:45:00Z
105506,1809,456.91,2024-01-04T19:46:00Z
105507,9317,315.38,2024-01-04T19:47:00Z
105508,3647,286.29,2024-01-04T19:48:00Z
105509,7572,317.31,2024-01-04T19:49:00Z
105510,4077,248.92,2024-01-04T19:50:00Z
105511,7507,103.64,2024-01-04T19:51:00Z
105512,5395,301.34,2024-01-04T19:52:00Z
105513,3001,300.31,2024-01-04T19:53:00Z
105514,3495,25.23,2024-01-04T19:54:00Z
105515,3360,183.26,2024-01-04T19:55:00Z
105516,5591,62.24,2024-01-04T19:56:00Z
105517,9796,107.68,2024-01-04T19:57:00Z
105518,2935,142.46,2024-01-04T19:58:00Z
105519,5133,188.8,2024-01-04T19:59:00Z
105520,2438,318.73,2024-01-04T20:00:00Z
105521,1798,474.49,2024-01-04T20:01:00Z
105522,3183,113.35,2024-01-04T20:02:00Z
105523,1180,354.01,2024-01-04T20:03:00Z
105524,5860,370.06,2024-01-04T20:04:00Z
105525,6542,494.82,2024-01-04T20:05:00Z
105526,5751,330.46,2024-01-04T20:06:00Z
105527,5442,345.05,2024-01-04T20:07:00Z
105528,370,288.65,2024-01-04T20:08:00Z
105529,964,474.08,2024-01-04T20:09:00Z
105530,6693,358.87,2024-01-04T20:10:00Z
105531,3951,20.06,2024-01-04T20:11:00Z
105532,3893,308.95,2024-01-04T20:12:00Z
105533,2390,417.38,2024-01-04T20:13:00Z
105534,8823,279.74,2024-01-04T20:14:00Z
105535,6377,200.56,2024-01-04T20:15:00Z
105536,7912,337.33,2024-01-04T20:16:00Z
105537,6293,339.92,2024-01-04T20:17:00Z
105538,1991,128.64,2024-01-04T20:18:00Z
105539,7063,55.19,2024-01-04T20:19:00Z
105540,7561,52.45,2024-01-04T20:20:00Z
105541,3778,154.67,2024-01-04T20:21:00Z
105542,3807,461.01,2024-01-04T20:22:00Z
105543,2801,220.89,2024-01-04T20:23:00Z
105544,7830,166.61,2024-01-04T20:24:00Z
105545,6798,94.47,2024-01-04T20:25:00Z
105546,5727,161.32,2024-01-04T20:26:00Z
105547,568,411.48,2024-01-04T20:27:00Z
105548,6003,421.95,2024-01-04T20:28:00Z
105549,239,424.59,2024-01-04T20:29:00Z
105550,434,73.16,2024-01-04T20:30:00Z
105551,7103,208.56,2024-01-04T20:31:00Z
105552,4160,371.41,2024-01-04T20:32:00Z
105553,6847,370.35,2024-01-04T20:33:00Z
105554,9721,496.48,2024-01-04T20:34:00Z
105555,6727,309.52,2024-01-04T20:35:00Z
105556,4488,123.35,2024-01-04T20:36:00Z
105557,4951,245.66,2024-01-04T20:37:00Z
105558,7343,85.55,2024-01-04T20:38:00Z
105559,8690,385.85,2024-01-04T20:39:00Z
105560,8401,361.59,2024-01-04T20:40:00Z
105561,5399,282.3,2024-01-04T20:41:00Z
105562,8715,409.05,2024-01-04T20:42:00Z
105563,2546,100.67,2024-01-04T20:43:00Z
105564,2598,120.17,2024-01-04T20:44:00Z
105565,7339,464.78,2024-01-04T20:45:00Z
105566,3430,391.62,2024-01-04T20:46:00Z
105567,4312,393.48,2024-01-04T20:47:00Z
105568,901,291.85,2024-01-04T20:48:00Z
105569,451,435.13,2024-01-04T20:49:00Z
105570,1799,175.28,2024-01-04T20:50:00Z
105571,8065,255.58,2024-01-04T20:51:00Z
105572,6964,233.44,2024-01-04T20:52:00Z
105573,7165,289.09,2024-01-04T20:53:00Z
105574,7522,173.08,2024-01-04T20:54:00Z
105575,9297,366.72,2024-01-04T20:55:00Z
105576,1960,224.86,2024-01-04T20:56:00Z
105577,5810,304.49,2024-01-04T20:57:00Z
105578,9994,237.81,2024-01-04T20:58:00Z
105579,1735,397.83,2024-01-04T20:59:00Z
105580,5947,285.44,2024-01-04T21:00:00Z
105581,9140,55.56,2024-01-04T21:01:00Z
105582,9029,329.9,2024-01-04T21:02:00Z
105583,8417,270.35,2024-01-04T21:03:00Z
105584,1760,306.35,2024-01-04T21:04:00Z
105585,1089,279.55,2024-01-04T21:05:00Z
105586,4521,46.23,2024-01-04T21:06:00Z
105587,2827,356.91,2024-01-04T21:07:00Z
105588,9954,186.33,2024-01-04T21:08:00Z
105589,4179,485.45,2024-01-04T21:09:00Z
105590,887,268.08,2024-01-04T21:10:00Z
105591,543,264.93,2024-01-04T21:11:00Z
105592,5432,481.61,2024-01-04T21:12:00Z
105593,8818,167.82,2024-01-04T21:13:00Z
105594,5842,183.35,2024-01-04T21:14:00Z
105595,2802,217.69,2024-01-04T21:15:00Z
105596,1474,45.44,2024-01-04T21:16:00Z
105597,8157,309.19,2024-01-04T21:17:00Z
105598,7844,185.57,2024-01-04T21:18:00Z
105599,6262,471.7,2024-01-04T21:19:00Z
105600,7376,432.4,2024-01-04T21:20:00Z
105601,4280,101.51,2024-01-04T21:21:00Z
105602,6783,419.15,2024-01-04T21:22:00Z
105603,4590,457.79,2024-01-04T21:23:00Z
105604,7785,145.58,2024-01-04T21:24:00Z
105605,1615,261.48,2024-01-04T21:25:00Z
105606,6668,460.03,2024-01-04T21:26:00Z
105607,361,305.15,2024-01-04T21:27:00Z
105608,6902,393.79,2024-01-04T21:28:00Z
105609,6712,97.71,2024-01-04T21:29:00Z
105610,297,427.7,2024-01-04T21:30:00Z
105611,6664,73.35,2024-01-04T21:31:00Z
105612,1838,13.61,2024-01-04T21:32:00Z
105613,3404,289.19,2024-01-04T21:33:00Z
105614,3391,72.36,2024-01-04T21:34:00Z
105615,989,26.46,2024-01-04T21:35:00Z
105616,7422,471.83,2024-01-04T21:36:00Z
105617,9300,232.48,2024-01-04T21:37:00Z
105618,1970,288.65,2024-01-04T21:38:00Z
105619,3118,82.42,2024-01-04T21:39:00Z
105620,922,101.03,2024-01-04T21:40:00Z
105621,6504,208.13,2024-01-04T21:41:00Z
105622,1337,396.44,2024-01-04T21:42:00Z
105623,7437,483.76,2024-01-04T21:43:00Z
105624,4164,11.96,2024-01-04T21:44:00Z
105625,3654,236.96,2024-01-04T21:45:00Z
105626,4824,161.85,2024-01-04T21:46:00Z
105627,7904,313.63,2024-01-04T21:47:00Z
105628,1613,337.22,2024-01-04T21:48:00Z
105629,9515,177.56,2024-01-04T21:49:00Z
105630,7759,120.07,2024-01-04T21:50:00Z
105631,6599,443.05,2024-01-04T21:51:00Z
105632,7945,298.54,2024-01-04T21:52:00Z
105633,6089,99.28,2024-01-04T21:53:00Z
105634,1308,363.34,2024-01-04T21:54:00Z
105635,7776,488.02,2024-01-04T21:55:00Z
105636,1064,27.78,2024-01-04T21:56:00Z
105637,5741,57.21,2024-01-04T21:57:00Z
105638,1032,100.36,2024-01-04T21:58:00Z
105639,2735,221.23,2024-01-04T21:59:00Z
105640,5975,276.87,2024-01-04T22:00:00Z
105641,2544,130.76,2024-01-04T22:01:00Z
105642,6454,45.88,2024-01-04T22:02:00Z
105643,5425,443.56,2024-01-04T22:03:00Z
105644,9192,400.21,2024-01-04T22:04:00Z
105645,5770,188.7,2024-01-04T22:05:00Z
105646,1189,492.12,2024-01-04T22:06:00Z
105647,4165,51.09,2024-01-04T22:07:00Z
105648,7113,425.37,2024-01-04T22:08:00Z
105649,4431,446.92,2024-01-04T22:09:00Z
105650,1850,213.12,2024-01-04T22:10:00Z
105651,5107,191.88,2024-01-04T22:11:00Z
105652,3301,175.62,2024-01-04T22:12:00Z
105653,3267,352.46,2024-01-04T22:13:00Z
105654,1547,356.86,2024-01-04T22:14:00Z
105655,9137,300.65,2024-01-04T22:15:00Z
105656,6406,484.0,2024-01-04T22:16:00Z
105657,5882,248.84,2024-01-04T22:17:00Z
105658,5868,177.07,2024-01-04T22:18:00Z
105659,1201,311.02,2024-01-04T22:19:00Z
105660,6906,137.19,2024-01-04T22:20:00Z
105661,2303,221.43,2024-01-04T22:21:00Z
105662,5352,19.75,2024-01-04T22:22:00Z
105663,5886,333.92,2024-01-04T22:23:00Z
105664,7977,260.38,2024-01-04T22:24:00Z
105665,2804,176.22,2024-01-04T22:25:00Z
105666,8019,352.08,2024-01-04T22:26:00Z
105667,7598,480.35,2024-01-04T22:27:00Z
105668,4702,96.13,2024-01-04T22:28:00Z
105669,1765,81.77,2024-01-04T22:29:00Z
105670,7667,114.79,2024-01-04T22:30:00Z
105671,7149,250.0,2024-01-04T22:31:00Z
105672,332,344.39,2024-01-04T22:32:00Z
105673,6903,99.19,2024-01-04T22:33:00Z
105674,903,328.44,2024-01-04T22:34:00Z
105675,9477,194.73,2024-01-04T22:35:00Z
105676,1270,354.81,2024-01-04T22:36:00Z
105677,4171,145.69,2024-01-04T22:37:00Z
105678,144,415.41,2024-01-04T22:38:00Z
105679,9475,133.26,2024-01-04T22:39:00Z
105680,9533,285.66,2024-01-04T22:40:00Z
105681,2317,355.16,2024-01-04T22:41:00Z
105682,6680,215.28,2024-01-04T22:42:00Z
105683,1051,384.6,2024-01-04T22:43:00Z
105684,6931,222.53,2024-01-04T22:44:00Z
105685,6733,433.44,2024-01-04T22:45:00Z
105686,2880,36.15,2024-01-04T22:46:00Z
105687,5697,374.73,2024-01-04T22:47:00Z
105688,8717,316.05,2024-01-04T22:48:00Z
105689,17,10.07,2024-01-04T22:49:00Z
105690,7405,426.32,2024-01-04T22:50:00Z
105691,7954,424.69,2024-01-04T22:51:00Z
105692,7093,116.4,2024-01-04T22:52:00Z
105693,1202,415.92,2024-01-04T22:53:00Z
105694,7117,258.21,2024-01-04T22:54:00Z
105695,2626,136.83,2024-01-04T22:55:00Z
105696,71,13.66,2024-01-04T22:56:00Z
105697,6002,360.67,2024-01-04T22:57:00Z
105698,2114,261.86,2024-01-04T22:58:00Z
105699,8775,201.08,2024-01-04T22:59:00Z
105700,4004,250.58,2024-01-04T23:00:00Z
105701,2373,210.58,2024-01-04T23:01:00Z
105702,8245,366.52,2024-01-04T23:02:00Z
105703,9139,163.22,2024-01-04T23:03:00Z
105704,8949,109.16,2024-01-04T23:04:00Z
105705,4398,324.84,2024-01-04T23:05:00Z
105706,5768,365.38,2024-01-04T23:06:00Z
105707,2268,89.97,2024-01-04T23:07:00Z
105708,8762,155.16,2024-01-04T23:08:00Z
105709,1680,339.71,2024-01-04T23:09:00Z
105710,1396,54.6,2024-01-04T23:10:00Z
105711,2174,55.6,2024-01-04T23:11:00Z
105712,6426,251.86,2024-01-04T23:12:00Z
105713,5573,345.62,2024-01-04T23:13:00Z
105714,3870,297.33,2024-01-04T23:14:00Z
105715,4174,320.61,2024-01-04T23:15:00Z
105716,357,308.02,2024-01-04T23:16:00Z
105717,8257,117.46,2024-01-04T23:17:00Z
105718,14,335.3,2024-01-04T23:18:00Z
105719,7858,343.7,2024-01-04T23:19:00Z
105720,7711,198.59,2024-01-04T23:20:00Z
105721,2962,483.8,2024-01-04T23:21:00Z
105722,4524,23.09,2024-01-04T23:22:00Z
105723,4364,172.92,2024-01-04T23:23:00Z
105724,4472,281.25,2024-01-04T23:24:00Z
105725,7564,359.75,2024-01-04T23:25:00Z
105726,3383,358.1,2024-01-04T23:26:00Z
105727,9198,185.37,2024-01-04T23:27:00Z
105728,429,434.42,2024-01-04T23:28:00Z
105729,5768,45.49,2024-01-04T23:29:00Z
105730,1721,295.59,2024-01-04T23:30:00Z
105731,2635,430.39,2024-01-04T23:31:00Z
105732,2599,403.96,2024-01-04T23:32:00Z
105733,721,201.08,2024-01-04T23:33:00Z
105734,2728,145.61,2024-01-04T23:34:00Z
105735,5617,22.14,2024-01-04T23:35:00Z
105736,494,420.75,2024-01-04T23:36:00Z
105737,1083,400.11,2024-01-04T23:37:00Z
105738,618,336.89,2024-01-04T23:38:00Z
105739,2001,224.35,2024-01-04T23:39:00Z
105740,7958,384.05,2024-01-04T23:40:00Z
105741,2965,330.83,2024-01-04T23:41:00Z
105742,8337,251.66,2024-01-04T23:42:00Z
105743,7445,449.08,2024-01-04T23:43:00Z
105744,4290,443.95,2024-01-04T23:44:00Z
105745,7568,367.36,2024-01-04T23:45:00Z
105746,8290,223.17,2024-01-04T23:46:00Z
105747,7107,364.92,2024-01-04T23:47:00Z
105748,3689,244.98,2024-01-04T23:48:00Z
105749,397,186.32,2024-01-04T23:49:00Z
105750,6311,318.95,2024-01-04T23:50:00Z
105751,9727,324.3,2024-01-04T23:51:00Z
105752,9423,130.92,2024-01-04T23:52:00Z
105753,2496,479.25,2024-01-04T23:53:00Z
105754,1365,328.01,2024-01-04T23:54:00Z
105755,1807,24.16,2024-01-04T23:55:00Z
105756,4791,247.48,2024-01-04T23:56:00Z
105757,6758,302.72,2024-01-04T23:57:00Z
105758,7746,493.47,2024-01-04T23:58:00Z
105759,5115,436.91,2024-01-04T23:59:00Z
105760,5428,248.17,2024-01-05T00:00:00Z
105761,855,282.17,2024-01-05T00:01:00Z
105762,8165,140.65,2024-01-05T00:02:00Z
105763,2771,245.68,2024-01-05T00:03:00Z
105764,2368,345.64,2024-01-05T00:04:00Z
105765,7462,240.91,2024-01-05T00:05:00Z
105766,61,39.85,2024-01-05T00:06:00Z
105767,1898,416.86,2024-01-05T00:07:00Z
105768,4591,404.87,2024-01-05T00:08:00Z
105769,9882,256.19,2024-01-05T00:09:00Z
105770,4119,257.02,2024-01-05T00:10:00Z
105771,5402,370.11,2024-01-05T00:11:00Z
105772,9304,459.14,2024-01-05T00:12:00Z
105773,7250,97.08,2024-01-05T00:13:00Z
105774,6843,52.89,2024-01-05T00:14:00Z
105775,137,422.27,2024-01-05T00:15:00Z
105776,9934,82.21,2024-01-05T00:16:00Z
105777,1668,132.15,2024-01-05T00:17:00Z
105778,3756,11.94,2024-01-05T00:18:00Z
105779,9087,86.73,2024-01-05T00:19:00Z
105780,7561,221.58,2024-01-05T00:20:00Z
105781,1267,19.69,2024-01-05T00:21:00Z
105782,9226,475.51,2024-01-05T00:22:00Z
105783,5987,33.44,2024-01-05T00:23:00Z
105784,5274,126.9,2024-01-05T00:24:00Z
105785,3048,197.48,2024-01-05T00:25:00Z
105786,2014,425.9,2024-01-05T00:26:00Z
105787,6478,498.31,2024-01-05T00:27:00Z
105788,4605,220.9,2024-01-05T00:28:00Z
105789,8072,463.04,2024-01-05T00:29:00Z
105790,8403,372.63,2024-01-05T00:30:00Z
105791,2496,159.78,2024-01-05T00:31:00Z
105792,6383,344.94,2024-01-05T00:32:00Z
105793,504,300.14,2024-01-05T00:33:00Z
105794,3157,294.71,2024-01-05T00:34:00Z
105795,7067,339.52,2024-01-05T00:35:00Z
105796,287,352.52,2024-01-05T00:36:00Z
105797,3414,280.69,2024-01-05T00:37:00Z
105798,2709,47.46,2024-01-05T00:38:00Z
105799,6721,441.95,2024-01-05T00:39:00Z
105800,8106,325.91,2024-01-05T00:40:00Z
105801,7286,196.57,2024-01-05T00:41:00Z
105802,8136,74.86,2024-01-05T00:42:00Z
105803,2861,72.55,2024-01-05T00:43:00Z
105804,3828,289.3,2024-01-05T00:44:00Z
105805,6835,348.02,2024-01-05T00:45:00Z
105806,9721,286.15,2024-01-05T00:46:00Z
105807,1941,265.73,2024-01-05T00:47:00Z
105808,8671,221.71,2024-01-05T00:48:00Z
105809,3751,67.83,2024-01-05T00:49:00Z
105810,5973,472.34,2024-01-05T00:50:00Z
105811,39,267.71,2024-01-05T00:51:00Z
105812,951,337.73,2024-01-05T00:52:00Z
105813,7063,293.51,2024-01-05T00:53:00Z
105814,3105,408.2,2024-01-05T00:54:00Z
105815,949,71.0,2024-01-05T00:55:00Z
105816,9851,164.08,2024-01-05T00:56:00Z
105817,781,484.38,2024-01-05T00:57:00Z
105818,9467,47.59,2024-01-05T00:58:00Z
105819,5977,438.75,2024-01-05T00:59:00Z
105820,5492,140.62,2024-01-05T01:00:00Z
105821,5924,208.39,2024-01-05T01:01:00Z
105822,2633,291.44,2024-01-05T01:02:00Z
105823,3325,399.57,2024-01-05T01:03:00Z
105824,450,371.32,2024-01-05T01:04:00Z
105825,8550,294.93,2024-01-05T01:05:00Z
105826,4028,144.14,2024-01-05T01:06:00Z
105827,4152,463.42,2024-01-05T01:07:00Z
105828,8767,88.69,2024-01-05T01:08:00Z
105829,3640,306.56,2024-01-05T01:09:00Z
105830,4016,130.94,2024-01-05T01:10:00Z
105831,7264,32.4,2024-01-05T01:11:00Z
105832,7296,470.62,2024-01-05T01:12:00Z
105833,2286,188.01,2024-01-05T01:13:00Z
105834,1798,405.48,2024-01-05T01:14:00Z
105835,8904,213.14,2024-01-05T01:15:00Z
105836,9909,479.82,2024-01-05T01:16:00Z
105837,9941,242.68,2024-01-05T01:17:00Z
105838,3650,183.44,2024-01-05T01:18:00Z
105839,4347,274.11,2024-01-05T01:19:00Z
105840,3996,63.36,2024-01-05T01:20:00Z
105841,7442,195.5,2024-01-05T01:21:00Z
105842,9724,164.59,2024-01-05T01:22:00Z
105843,5087,21.37,2024-01-05T01:23:00Z
105844,8217,437.22,2024-01-05T01:24:00Z
105845,3857,53.06,2024-01-05T01:25:00Z
105846,1699,41.29,2024-01-05T01:26:00Z
105847,341,402.27,2024-01-05T01:27:00Z
105848,9153,51.38,2024-01-05T01:28:00Z
105849,6069,481.5,2024-01-05T01:29:00Z
105850,6044,430.24,2024-01-05T01:30:00Z
105851,295,310.14,2024-01-05T01:31:00Z
105852,7235,67.08,2024-01-05T01:32:00Z
105853,1572,277.04,2024-01-05T01:33:00Z
105854,1304,219.07,2024-01-05T01:34:00Z
105855,5764,251.66,2024-01-05T01:35:00Z
105856,795,133.48,2024-01-05T01:36:00Z
105857,6150,498.25,2024-01-05T01:37:00Z
105858,738,388.61,2024-01-05T01:38:00Z
105859,9334,441.45,2024-01-05T01:39:00Z
105860,1585,443.77,2024-01-05T01:40:00Z
105861,8614,152.33,2024-01-05T01:41:00Z
105862,5474,422.16,2024-01-05T01:42:00Z
105863,9675,37.12,2024-01-05T01:43:00Z
105864,4253,366.91,2024-01-05T01:44:00Z
105865,979,75.41,2024-01-05T01:45:00Z
105866,1886,256.9,2024-01-05T01:46:00Z
105867,8069,490.79,2024-01-05T01:47:00Z
105868,7446,88.74,2024-01-05T01:48:00Z
105869,7072,348.87,2024-01-05T01:49:00Z
105870,7933,213.14,2024-01-05T01:50:00Z
105871,922,56.52,2024-01-05T01:51:00Z
105872,9123,488.74,2024-01-05T01:52:00Z
105873,6456,57.72,2024-01-05T01:53:00Z
105874,2930,109.76,2024-01-05T01:54:00Z
105875,2523,457.51,2024-01-05T01:55:00Z
105876,2636,321.7,2024-01-05T01:56:00Z
105877,8715,450.96,2024-01-05T01:57:00Z
105878,286,167.77,2024-01-05T01:58:00Z
105879,1312,169.83,2024-01-05T01:59:00Z
105880,715,165.78,2024-01-05T02:00:00Z
105881,5922,396.74,2024-01-05T02:01:00Z
105882,8122,109.12,2024-01-05T02:02:00Z
105883,2218,174.42,2024-01-05T02:03:00Z
105884,7142,102.87,2024-01-05T02:04:00Z
105885,1750,87.83,2024-01-05T02:05:00Z
105886,2405,230.97,2024-01-05T02:06:00Z
105887,2277,342.71,2024-01-05T02:07:00Z
105888,239,445.91,2024-01-05T02:08:00Z
105889,8402,99.56,2024-01-05T02:09:00Z
105890,5208,292.1,2024-01-05T02:10:00Z
105891,2842,220.97,2024-01-05T02:11:00Z
105892,7258,389.79,2024-01-05T02:12:00Z
105893,4623,403.86,2024-01-05T02:13:00Z
105894,9154,271.8,2024-01-05T02:14:00Z
105895,5676,471.53,2024-01-05T02:15:00Z
105896,9011,285.1,2024-01-05T02:16:00Z
105897,2460,130.62,2024-01-05T02:17:00Z
105898,6267,68.05,2024-01-05T02:18:00Z
105899,3303,105.57,2024-01-05T02:19:00Z
105900,6368,392.01,2024-01-05T02:20:00Z
105901,2269,79.81,2024-01-05T02:21:00Z
105902,6070,255.67,2024-01-05T02:22:00Z
105903,5265,462.11,2024-01-05T02:23:00Z
105904,2484,121.09,2024-01-05T02:24:00Z
105905,8750,130.76,2024-01-05T02:25:00Z
105906,5223,437.11,2024-01-05T02:26:00Z
105907,4695,35.58,2024-01-05T02:27:00Z
105908,6118,316.59,2024-01-05T02:28:00Z
105909,4469,464.66,2024-01-05T02:29:00Z
105910,1145,203.26,2024-01-05T02:30:00Z
105911,6451,261.22,2024-01-05T02:31:00Z
105912,7017,72.92,2024-01-05T02:32:00Z
105913,5179,219.99,2024-01-05T02:33:00Z
105914,8614,344.49,2024-01-05T02:34:00Z
105915,5028,256.5,2024-01-05T02:35:00Z
105916,7632,468.55,2024-01-05T02:36:00Z
105917,9152,173.78,2024-01-05T02:37:00Z
105918,3350,24.1,2024-01-05T02:38:00Z
105919,1108,138.84,2024-01-05T02:39:00Z
105920,1663,260.84,2024-01-05T02:40:00Z
105921,6655,124.8,2024-01-05T02:41:00Z
105922,2631,143.21,2024-01-05T02:42:00Z
105923,4800,432.33,2024-01-05T02:43:00Z
105924,5126,436.76,2024-01-05T02:44:00Z
105925,1165,395.82,2024-01-05T02:45:00Z
105926,7222,491.43,2024-01-05T02:46:00Z
105927,1182,96.99,2024-01-05T02:47:00Z
105928,9284,324.86,2024-01-05T02:48:00Z
105929,6454,494.06,2024-01-05T02:49:00Z
105930,5876,211.85,2024-01-05T02:50:00Z
105931,5480,361.43,2024-01-05T02:51:00Z
105932,7937,26.36,2024-01-05T02:52:00Z
105933,6872,278.01,2024-01-05T02:53:00Z
105934,7520,489.63,2024-01-05T02:54:00Z
105935,9602,39.71,2024-01-05T02:55:00Z
105936,8108,487.81,2024-01-05T02:56:00Z
105937,5698,30.7,2024-01-05T02:57:00Z
105938,3408,98.93,2024-01-05T02:58:00Z
105939,2860,88.57,2024-01-05T02:59:00Z
105940,8426,66.35,2024-01-05T03:00:00Z
105941,4701,353.89,2024-01-05T03:01:00Z
105942,2714,477.3,2024-01-05T03:02:00Z
105943,4281,288.07,2024-01-05T03:03:00Z
105944,941,365.18,2024-01-05T03:04:00Z
105945,3696,345.66,2024-01-05T03:05:00Z
105946,92,31.12,2024-01-05T03:06:00Z
105947,5594,268.17,2024-01-05T03:07:00Z
105948,2359,399.4,2024-01-05T03:08:00Z
105949,5297,57.62,2024-01-05T03:09:00Z
105950,4784,417.77,2024-01-05T03:10:00Z
105951,6256,342.64,2024-01-05T03:11:00Z
105952,1475,150.64,2024-01-05T03:12:00Z
105953,2918,320.82,2024-01-05T03:13:00Z
105954,2363,66.61,2024-01-05T03:14:00Z
105955,9353,128.92,2024-01-05T03:15:00Z
105956,3964,286.47,2024-01-05T03:16:00Z
105957,8889,79.85,2024-01-05T03:17:00Z
105958,2945,415.4,2024-01-05T03:18:00Z
105959,79,490.41,2024-01-05T03:19:00Z
