id,name,age,active,city,score
4464,user4464,30,false,daejeon,84.1
4465,user4465,24,true,daejeon,82.24
4466,user4466,43,true,daejeon,51.95
4467,user4467,42,true,daegu,54.15
4468,user4468,35,true,seoul,71.43
4469,user4469,65,false,busan,88.8
4470,user4470,27,true,busan,62.57
4471,user4471,19,false,daejeon,90.51
4472,user4472,41,true,daejeon,75.16
4473,user4473,60,false,seoul,92.38
4474,user4474,50,true,seoul,81.95
4475,user4475,53,true,seoul,68.89
4476,user4476,52,false,incheon,77.1
4477,user4477,24,false,daegu,75.71
4478,user4478,42,true,daejeon,93.67
4479,user4479,50,false,incheon,50.65
4480,user4480,22,true,incheon,87.98
4481,user4481,57,false,daegu,87.24
4482,user4482,19,true,seoul,94.69
4483,user4483,44,false,busan,73.15
4484,user4484,38,true,seoul,71.83
4485,user4485,65,false,daejeon,84.39
4486,user4486,23,false,daegu,63.04
4487,user4487,24,true,seoul,87.31
4488,user4488,61,true,daegu,74.95
4489,user4489,50,true,seoul,61.09
4490,user4490,28,false,daegu,67.89
4491,user4491,61,true,busan,81.85
4492,user4492,30,true,busan,75.69
4493,user4493,24,true,daejeon,83.46
4494,user4494,54,false,incheon,73.84
4495,user4495,23,false,daejeon,66.98
4496,user4496,28,true,busan,53.49
4497,user4497,46,true,busan,90.01
4498,user4498,23,false,incheon,60.67
4499,user4499,47,true,daegu,92.18
4500,user4500,63,true,daejeon,65.65
4501,user4501,21,false,daegu,76.78
4502,user4502,21,true,seoul,97.07
4503,user4503,27,true,daegu,75.28
4504,user4504,53,false,daejeon,50.45
4505,user4505,26,true,daegu,75.59
4506,user4506,34,false,incheon,94.92
4507,user4507,49,false,seoul,51.38
4508,user4508,41,true,seoul,75.05
4509,user4509,48,false,daejeon,91.54
4510,user4510,55,true,busan,77.93
4511,user4511,31,true,daejeon,65.67
4512,user4512,19,true,seoul,61.67
4513,user4513,33,true,seoul,83.84
4514,user4514,45,false,busan,72.15
4515,user4515,54,false,seoul,51.12
4516,user4516,24,false,seoul,62.94
4517,user4517,32,true,incheon,94.83
4518,user4518,51,true,incheon,54.45
4519,user4519,35,true,daegu,71.34
4520,user4520,44,true,seoul,73.85
4521,user4521,20,true,busan,86.41
4522,user4522,65,false,busan,70.24
4523,user4523,34,false,incheon,66.07
4524,user4524,41,true,daegu,91.29
4525,user4525,62,false,incheon,76.09
4526,user4526,41,false,seoul,59.14
4527,user4527,44,true,incheon,76.59
4528,user4528,51,true,daegu,89.61
4529,user4529,35,true,seoul,66.53
4530,user4530,58,false,busan,94.59
4531,user4531,30,false,daegu,78.83
4532,user4532,42,true,seoul,52.02
4533,user4533,26,true,seoul,91.64
4534,user4534,45,true,seoul,86.54
4535,user4535,26,true,seoul,77.48
4536,user4536,42,true,daejeon,83.41
4537,user4537,59,false,busan,89.17
4538,user4538,58,true,incheon,90.4
4539,user4539,47,true,seoul,75.65
4540,user4540,37,true,seoul,86.1
4541,user4541,54,true,busan,99.12
4542,user4542,58,true,seoul,69.79
4543,user4543,34,false,seoul,97.93
4544,user4544,22,true,daejeon,82.25
4545,user4545,49,false,incheon,70.63
4546,user4546,50,true,incheon,55.12
4547,user4547,50,true,incheon,72.36
4548,user4548,38,true,daegu,95.23
4549,user4549,52,false,seoul,84.75
4550,user4550,42,false,busan,77.41
4551,user4551,52,true,busan,77.84
4552,user4552,32,false,daegu,78.01
4553,user4553,21,true,daegu,98.19
4554,user4554,62,false,daegu,57.89
4555,user4555,32,true,seoul,88.34
4556,user4556,29,true,daegu,69.67
4557,user4557,57,true,daejeon,89.59
4558,user4558,25,true,daegu,59.9
4559,user4559,35,true,incheon,70.35
4560,user4560,32,false,incheon,79.4
4561,user4561,60,true,seoul,59.65
4562,user4562,25,true,seoul,64.27
4563,user4563,60,true,seoul,66.09
4564,user4564,61,true,incheon,87.64
4565,user4565,20,true,busan,79.59
4566,user4566,30,true,seoul,94.54
4567,user4567,35,true,seoul,93.6
4568,user4568,55,true,daegu,57.27
4569,user4569,63,false,seoul,69.62
4570,user4570,64,true,seoul,78.97
4571,user4571,29,true,daegu,71.11
4572,user4572,65,true,seoul,58.18
4573,user4573,65,false,daejeon,50.0
4574,user4574,26,true,seoul,66.53
4575,user4575,61,false,daejeon,55.86
4576,user4576,19,true,seoul,91.98
4577,user4577,53,true,daejeon,73.18
4578,user4578,22,false,daejeon,72.2
4579,user4579,40,true,daejeon,64.56
4580,user4580,37,true,daegu,75.84
4581,user4581,64,false,daegu,66.92
4582,user4582,64,true,seoul,84.33
4583,user4583,35,false,daejeon,55.82
4584,user4584,46,true,busan,50.91
4585,user4585,53,true,daegu,84.53
4586,user4586,38,false,daejeon,78.45
4587,user4587,18,true,incheon,91.1
4588,user4588,44,true,busan,88.25
4589,user4589,42,true,seoul,59.48
4590,user4590,24,true,incheon,63.81
4591,user4591,34,true,daegu,61.35
4592,user4592,28,true,seoul,72.79
4593,user4593,21,true,daejeon,92.69
4594,user4594,34,true,incheon,81.77
4595,user4595,38,false,busan,90.77
4596,user4596,42,false,incheon,66.21
4597,user4597,43,true,seoul,58.5
4598,user4598,32,false,seoul,65.69
4599,user4599,37,false,busan,51.78
4600,user4600,32,false,daegu,70.07
4601,user4601,33,false,daejeon,59.78
4602,user4602,40,true,daegu,60.6
4603,user4603,46,false,seoul,89.38
4604,user4604,18,true,busan,65.53
4605,user4605,44,true,incheon,56.49
4606,user4606,39,true,daejeon,61.86
4607,user4607,46,true,incheon,81.5
4608,user4608,36,false,incheon,52.41
4609,user4609,46,true,incheon,97.24
4610,user4610,61,true,daegu,50.83
4611,user4611,59,true,seoul,65.95
4612,user4612,64,false,daegu,79.69
4613,user4613,37,true,busan,62.87
4614,user4614,33,false,seoul,79.03
4615,user4615,21,true,incheon,53.01
4616,user4616,22,true,daejeon,84.9
4617,user4617,18,true,incheon,55.21
4618,user4618,49,true,daejeon,61.0
4619,user4619,24,true,daegu,62.04
4620,user4620,27,true,incheon,57.65
4621,user4621,28,false,daegu,64.71
4622,user4622,22,false,seoul,57.36
4623,user4623,34,true,incheon,69.8
4624,user4624,40,false,daejeon,75.71
4625,user4625,51,true,busan,63.9
4626,user4626,28,true,busan,71.51
4627,user4627,64,true,seoul,81.31
4628,user4628,59,false,seoul,83.85
4629,user4629,52,true,incheon,80.98
4630,user4630,34,false,daegu,56.42
4631,user4631,51,true,busan,95.44
4632,user4632,36,true,seoul,79.82
4633,user4633,62,true,incheon,62.2
4634,user4634,46,false,busan,78.0
4635,user4635,50,false,incheon,59.24
4636,user4636,36,true,daegu,90.64
4637,user4637,61,true,incheon,85.79
4638,user4638,28,true,incheon,59.43
4639,user4639,34,false,daejeon,57.27
4640,user4640,32,false,busan,53.52
4641,user4641,32,true,incheon,78.97
4642,user4642,61,false,busan,78.04
4643,user4643,50,true,busan,82.52
4644,user4644,59,false,daegu,99.92
4645,user4645,44,true,incheon,74.83
4646,user4646,61,true,daegu,59.14
4647,user4647,24,true,incheon,51.75
4648,user4648,32,true,daegu,91.47
4649,user4649,59,false,incheon,89.32
4650,user4650,35,false,seoul,85.92
4651,user4651,27,false,incheon,87.47
4652,user4652,32,true,seoul,52.81
4653,user4653,20,false,busan,85.98
4654,user4654,23,true,daejeon,80.86
4655,user4655,48,true,incheon,79.52
4656,user4656,62,true,seoul,87.68
4657,user4657,31,true,daejeon,79.81
4658,user4658,18,true,incheon,99.85
4659,user4659,38,false,seoul,90.22
4660,user4660,27,true,daejeon,99.4
4661,user4661,35,false,seoul,75.87
4662,user4662,50,true,daejeon,54.62
4663,user4663,52,true,seoul,95.06
4664,user4664,56,false,daegu,94.77
4665,user4665,34,true,daejeon,65.97
4666,user4666,64,true,daegu,75.47
4667,user4667,53,true,busan,73.59
4668,user4668,18,false,busan,65.52
4669,user4669,59,true,daegu,72.84
4670,user4670,56,true,incheon,94.38
4671,user4671,36,true,seoul,70.67
4672,user4672,25,true,daejeon,54.93
4673,user4673,27,true,daejeon,73.51
4674,user4674,20,true,seoul,67.75
4675,user4675,20,true,busan,72.66
4676,user4676,35,false,seoul,72.82
4677,user4677,34,true,busan,62.52
4678,user4678,29,true,busan,74.92
4679,user4679,23,false,daejeon,97.99
4680,user4680,44,true,daejeon,99.64
4681,user4681,59,false,busan,64.14
4682,user4682,58,true,incheon,89.43
4683,user4683,42,true,incheon,52.78
4684,user4684,33,true,incheon,78.05
4685,user4685,64,false,busan,85.18
4686,user4686,44,false,daejeon,80.37
4687,user4687,55,true,daegu,53.17
4688,user4688,22,true,daejeon,95.51
4689,user4689,21,true,incheon,58.29
4690,user4690,37,false,incheon,61.02
4691,user4691,25,false,incheon,81.12
4692,user4692,50,true,seoul,97.4
4693,user4693,36,true,seoul,70.42
4694,user4694,53,false,daejeon,65.04
4695,user4695,29,false,daegu,55.53
4696,user4696,26,true,daegu,81.06
4697,user4697,49,true,daegu,51.16
4698,user4698,18,false,busan,86.23
4699,user4699,38,false,daejeon,67.29
4700,user4700,46,true,incheon,59.69
4701,user4701,49,true,daejeon,62.1
4702,user4702,48,false,seoul,57.2
4703,user4703,18,false,seoul,58.23
4704,user4704,19,true,incheon,76.59
4705,user4705,31,true,busan,91.37
4706,user4706,65,false,seoul,65.76
4707,user4707,44,true,daejeon,55.4
4708,user4708,32,true,busan,62.15
4709,user4709,34,false,incheon,72.83
4710,user4710,25,true,incheon,78.39
4711,user4711,40,false,daejeon,67.69
4712,user4712,52,true,daejeon,69.51
4713,user4713,54,true,daejeon,53.49
4714,user4714,22,true,daejeon,59.33
4715,user4715,65,true,seoul,78.4
4716,user4716,37,false,seoul,66.02
4717,user4717,28,true,incheon,91.6
4718,user4718,37,false,busan,70.71
4719,user4719,65,true,seoul,96.74
4720,user4720,46,false,daejeon,92.81
4721,user4721,24,false,daegu,76.69
4722,user4722,65,false,busan,95.22
4723,user4723,57,true,daejeon,87.11
4724,user4724,51,true,seoul,79.0
4725,user4725,56,true,daegu,51.67
4726,user4726,60,true,daegu,50.2
4727,user4727,38,true,busan,87.39
4728,user4728,57,true,daegu,87.08
4729,user4729,33,true,incheon,56.5
4730,user4730,18,true,busan,65.68
4731,user4731,58,true,incheon,82.5
4732,user4732,29,false,daegu,74.76
4733,user4733,19,true,seoul,79.38
4734,user4734,30,true,incheon,79.64
4735,user4735,45,false,busan,54.1
4736,user4736,26,true,seoul,89.59
4737,user4737,61,true,daegu,95.47
4738,user4738,30,true,seoul,94.41
4739,user4739,56,true,seoul,91.35
4740,user4740,38,true,seoul,79.77
4741,user4741,64,true,busan,97.85
4742,user4742,32,true,busan,57.24
4743,user4743,59,true,seoul,68.37
4744,user4744,62,true,daejeon,92.1
4745,user4745,44,false,incheon,51.76
4746,user4746,59,true,incheon,65.05
4747,user4747,52,true,seoul,79.11
4748,user4748,26,false,daegu,98.9
4749,user4749,21,false,daegu,65.99
4750,user4750,18,true,daegu,58.74
4751,user4751,36,true,busan,59.71
4752,user4752,20,true,daegu,58.17
4753,user4753,49,true,incheon,79.54
4754,user4754,23,false,daegu,63.28
4755,user4755,65,true,busan,91.37
4756,user4756,36,true,busan,69.12
4757,user4757,57,false,daegu,68.34
4758,user4758,29,false,daegu,83.64
4759,user4759,43,true,busan,60.83
4760,user4760,23,false,incheon,99.14
4761,user4761,25,false,busan,99.78
4762,user4762,42,true,seoul,51.93
4763,user4763,21,false,daegu,73.58
4764,user4764,53,true,daegu,99.74
4765,user4765,64,false,daejeon,78.05
4766,user4766,28,false,daegu,98.83
4767,user4767,28,true,seoul,74.28
4768,user4768,57,false,daejeon,80.79
4769,user4769,41,true,seoul,63.4
4770,user4770,54,false,daejeon,68.18
4771,user4771,24,false,incheon,87.43
4772,user4772,53,true,daegu,70.64
4773,user4773,29,true,seoul,93.69
4774,user4774,54,true,daejeon,91.42
4775,user4775,41,false,seoul,54.28
4776,user4776,42,true,daegu,51.51
4777,user4777,62,true,busan,90.66
4778,user4778,26,false,daegu,90.08
4779,user4779,50,true,seoul,53.5
4780,user4780,56,true,incheon,56.46
4781,user4781,47,false,daegu,63.64
4782,user4782,38,true,seoul,89.41
4783,user4783,57,true,busan,76.83
4784,user4784,21,true,incheon,75.49
4785,user4785,23,true,seoul,89.08
4786,user4786,46,true,daejeon,66.6
4787,user4787,18,false,busan,52.31
4788,user4788,46,true,seoul,96.87
4789,user4789,60,true,daegu,75.42
4790,user4790,30,false,incheon,95.47
4791,user4791,48,true,seoul,97.15
4792,user4792,52,true,daegu,92.3
4793,user4793,55,false,daegu,99.69
4794,user4794,62,true,seoul,54.75
4795,user4795,34,true,incheon,99.25
4796,user4796,59,true,seoul,97.52
4797,user4797,58,true,seoul,81.77
4798,user4798,59,true,seoul,82.39
4799,user4799,36,false,daegu,61.77
4800,user4800,29,true,daejeon,93.41
4801,user4801,18,true,incheon,54.58
4802,user4802,52,false,busan,84.3
4803,user4803,47,true,daejeon,78.88
4804,user4804,36,true,daejeon,90.13
4805,user4805,43,false,daegu,99.12
4806,user4806,25,true,seoul,52.47
4807,user4807,25,false,incheon,84.05
4808,user4808,53,true,seoul,50.24
4809,user4809,24,true,incheon,71.18
4810,user4810,35,false,seoul,52.25
4811,user4811,46,true,busan,78.42
4812,user4812,58,true,daegu,91.03
4813,user4813,43,true,daejeon,74.99
4814,user4814,58,true,incheon,91.64
4815,user4815,25,false,incheon,57.34
4816,user4816,63,false,seoul,80.15
4817,user4817,62,true,seoul,75.34
4818,user4818,58,false,busan,60.81
4819,user4819,41,false,busan,63.4
4820,user4820,19,true,daejeon,77.96
4821,user4821,22,true,incheon,60.81
4822,user4822,41,true,daejeon,76.74
4823,user4823,33,true,busan,95.32
4824,user4824,46,false,seoul,82.88
4825,user4825,63,false,busan,81.6
4826,user4826,57,true,daegu,90.35
4827,user4827,47,false,seoul,71.8
4828,user4828,32,true,incheon,70.0
4829,user4829,30,true,seoul,84.49
4830,user4830,37,true,daegu,62.78
4831,user4831,42,true,busan,53.55
4832,user4832,20,true,incheon,82.05
4833,user4833,51,true,incheon,93.12
4834,user4834,49,true,daegu,99.66
4835,user4835,18,true,daejeon,87.74
4836,user4836,58,false,busan,98.53
4837,user4837,41,true,daejeon,72.03
4838,user4838,19,true,daegu,99.47
4839,user4839,48,true,daegu,91.54
4840,user4840,52,false,daejeon,80.15
4841,user4841,40,true,daegu,58.4
4842,user4842,29,true,daegu,64.56
4843,user4843,26,true,seoul,52.14
4844,user4844,54,false,daegu,67.48
4845,user4845,42,true,busan,53.89
4846,user4846,24,true,daegu,94.02
4847,user4847,63,false,seoul,78.29
4848,user4848,54,false,daegu,68.25
4849,user4849,55,true,incheon,85.07
4850,user4850,45,true,incheon,63.32
4851,user4851,36,true,daegu,86.44
4852,user4852,21,true,seoul,54.71
4853,user4853,58,true,incheon,65.89
4854,user4854,64,false,busan,82.5
4855,user4855,28,true,seoul,55.98
4856,user4856,64,false,daegu,76.86
4857,user4857,26,true,daejeon,55.7
4858,user4858,62,true,daejeon,72.68
4859,user4859,53,true,busan,69.2
4860,user4860,22,false,seoul,66.74
4861,user4861,40,true,daejeon,62.64
4862,user4862,43,true,busan,66.28
4863,user4863,23,true,daegu,61.08
4864,user4864,33,false,seoul,78.94
4865,user4865,41,true,daegu,58.8
4866,user4866,55,true,daejeon,93.59
4867,user4867,57,false,daegu,99.22
4868,user4868,50,true,busan,72.64
4869,user4869,42,true,daejeon,94.56
4870,user4870,20,false,incheon,79.12
4871,user4871,40,true,daegu,59.77
4872,user4872,62,true,daegu,65.09
4873,user4873,35,false,daejeon,58.87
4874,user4874,45,false,daegu,90.06
4875,user4875,41,true,daegu,77.04
4876,user4876,30,false,busan,61.09
4877,user4877,63,true,daejeon,54.5
4878,user4878,28,true,daejeon,57.93
4879,user4879,52,true,seoul,69.03
4880,user4880,24,true,daegu,54.95
4881,user4881,54,true,busan,94.06
4882,user4882,53,true,incheon,67.35
4883,user4883,18,true,daejeon,64.02
4884,user4884,49,true,incheon,88.71
4885,user4885,60,true,busan,98.04
4886,user4886,23,true,daejeon,67.14
4887,user4887,60,true,daegu,92.04
4888,user4888,33,false,seoul,91.22
4889,user4889,34,true,seoul,69.94
4890,user4890,42,true,busan,92.7
4891,user4891,57,true,daejeon,85.49
4892,user4892,49,true,incheon,83.72
4893,user4893,51,true,daegu,86.76
4894,user4894,58,true,busan,83.94
4895,user4895,60,false,busan,70.02
4896,user4896,63,false,busan,50.34
4897,user4897,19,false,incheon,87.7
4898,user4898,43,false,daejeon,56.63
4899,user4899,59,false,daegu,81.24
4900,user4900,37,true,incheon,89.77
4901,user4901,32,true,incheon,75.32
4902,user4902,54,true,incheon,90.11
4903,user4903,18,true,daejeon,60.74
4904,user4904,54,true,incheon,87.5
4905,user4905,57,true,daejeon,68.93
4906,user4906,52,false,busan,69.75
4907,user4907,19,true,seoul,65.47
4908,user4908,37,true,daegu,52.17
4909,user4909,26,true,busan,51.2
4910,user4910,62,true,daejeon,51.61
4911,user4911,30,false,seoul,94.95
4912,user4912,37,true,daejeon,74.42
4913,user4913,18,true,daejeon,71.8
4914,user4914,47,false,seoul,91.88
4915,user4915,60,true,daegu,61.99
4916,user4916,34,false,daejeon,84.24
4917,user4917,55,true,seoul,59.16
4918,user4918,34,true,daejeon,75.69
4919,user4919,21,true,incheon,58.5
4920,user4920,30,true,busan,82.75
4921,user4921,47,true,daejeon,78.09
4922,user4922,38,false,seoul,70.66
4923,user4923,37,false,busan,97.43
4924,user4924,33,true,busan,72.72
4925,user4925,57,true,incheon,98.05
4926,user4926,50,true,seoul,73.41
4927,user4927,39,true,daegu,79.58
4928,user4928,19,true,daegu,70.77
4929,user4929,44,true,seoul,69.88
4930,user4930,26,true,busan,74.18
4931,user4931,37,false,busan,68.62
4932,user4932,32,false,busan,90.48
4933,user4933,58,true,daejeon,82.57
4934,user4934,38,true,incheon,76.14
4935,user4935,38,false,daegu,96.54
4936,user4936,61,false,incheon,98.21
4937,user4937,30,true,seoul,75.39
4938,user4938,35,false,daejeon,63.36
4939,user4939,58,true,daejeon,89.9
4940,user4940,43,true,daegu,77.26
4941,user4941,61,true,busan,63.71
4942,user4942,52,true,daegu,92.08
4943,user4943,43,true,daejeon,65.65
4944,user4944,48,true,busan,98.69
4945,user4945,21,false,busan,77.59
4946,user4946,21,true,seoul,60.61
4947,user4947,29,true,seoul,71.53
4948,user4948,33,false,busan,60.68
4949,user4949,42,false,incheon,90.8
4950,user4950,43,true,daejeon,92.61
4951,user4951,60,true,daejeon,84.19
4952,user4952,26,true,daegu,56.25
4953,user4953,61,true,daejeon,85.61
4954,user4954,53,true,daejeon,79.44
4955,user4955,64,true,seoul,73.08
4956,user4956,47,true,incheon,73.67
4957,user4957,59,true,busan,80.77
4958,user4958,54,true,seoul,90.31
4959,user4959,51,true,busan,70.7
4960,user4960,18,true,busan,70.17
4961,user4961,45,true,seoul,71.78
4962,user4962,36,true,daejeon,68.98
4963,user4963,25,true,incheon,66.17
4964,user4964,32,true,seoul,77.92
4965,user4965,48,false,daegu,72.87
4966,user4966,36,false,daejeon,93.3
4967,user4967,40,false,incheon,62.02
4968,user4968,54,false,seoul,78.64
4969,user4969,35,false,daegu,52.53
4970,user4970,23,false,daejeon,75.07
4971,user4971,34,true,daegu,81.07
4972,user4972,51,false,incheon,66.97
4973,user4973,23,true,incheon,70.81
4974,user4974,48,true,daegu,84.0
4975,user4975,59,true,daejeon,82.7
4976,user4976,58,false,busan,68.26
4977,user4977,22,true,daegu,69.51
4978,user4978,58,true,daejeon,88.79
4979,user4979,49,true,incheon,94.68
4980,user4980,62,true,seoul,94.26
4981,user4981,53,false,incheon,55.11
4982,user4982,46,true,daejeon,99.41
4983,user4983,51,true,daegu,67.53
4984,user4984,45,false,daegu,77.38
4985,user4985,18,true,busan,90.01
4986,user4986,61,true,seoul,96.35
4987,user4987,41,true,busan,98.36
4988,user4988,45,true,daegu,57.69
4989,user4989,44,true,daegu,73.99
4990,user4990,24,true,seoul,82.24
4991,user4991,33,true,daejeon,62.39
4992,user4992,58,true,daegu,81.75
4993,user4993,23,true,daegu,55.42
4994,user4994,42,false,seoul,79.72
4995,user4995,54,true,seoul,76.81
4996,user4996,53,true,daegu,82.93
4997,user4997,39,false,seoul,69.42
4998,user4998,22,true,busan,70.08
4999,user4999,60,false,daegu,82.56
5000,user5000,61,true,busan,93.98
5001,user5001,64,true,busan,90.35
5002,user5002,58,false,daegu,96.97
5003,user5003,50,false,incheon,64.01
5004,user5004,50,true,daejeon,65.74
5005,user5005,33,false,incheon,76.87
5006,user5006,47,false,daejeon,98.6
5007,user5007,45,true,daejeon,72.03
5008,user5008,29,false,seoul,65.27
5009,user5009,35,true,daegu,97.32
5010,user5010,34,true,daejeon,57.27
5011,user5011,52,false,daegu,61.46
5012,user5012,22,false,daejeon,96.63
5013,user5013,36,true,seoul,77.47
5014,user5014,32,true,busan,90.32
5015,user5015,27,true,incheon,99.25
5016,user5016,28,true,daejeon,54.41
5017,user5017,58,true,incheon,91.01
5018,user5018,27,true,busan,51.66
5019,user5019,20,false,busan,53.27
5020,user5020,48,true,busan,51.74
5021,user5021,32,true,seoul,70.04
5022,user5022,49,false,incheon,99.96
5023,user5023,42,true,seoul,82.61
5024,user5024,27,true,incheon,87.38
5025,user5025,22,false,daejeon,52.28
5026,user5026,30,true,seoul,95.14
5027,user5027,49,true,incheon,94.24
5028,user5028,37,true,busan,92.72
5029,user5029,34,false,incheon,81.58
5030,user5030,20,false,busan,81.51
5031,user5031,40,false,incheon,97.69
5032,user5032,56,true,daegu,93.33
5033,user5033,46,false,daejeon,92.16
5034,user5034,23,true,daejeon,96.05
5035,user5035,62,true,daejeon,58.32
5036,user5036,38,true,busan,96.46
5037,user5037,58,true,seoul,73.23
5038,user5038,19,false,incheon,77.98
5039,user5039,37,true,daegu,99.71
5040,user5040,41,true,incheon,72.34
5041,user5041,18,true,daejeon,74.92
5042,user5042,44,true,daejeon,59.32
5043,user5043,44,true,daegu,89.68
5044,user5044,23,true,incheon,90.09
5045,user5045,63,true,daegu,71.11
5046,user5046,50,false,incheon,90.77
5047,user5047,35,false,busan,64.11
5048,user5048,51,false,seoul,63.4
5049,user5049,23,true,daejeon,64.3
5050,user5050,40,true,incheon,75.09
5051,user5051,64,true,daejeon,53.49
5052,user5052,34,true,seoul,95.6
5053,user5053,41,false,incheon,69.67
5054,user5054,24,true,daegu,84.0
5055,user5055,63,true,incheon,54.51
5056,user5056,27,true,busan,96.19
5057,user5057,26,true,daegu,61.07
5058,user5058,36,true,seoul,83.99
5059,user5059,21,true,seoul,79.12
5060,user5060,61,true,daegu,79.95
5061,user5061,63,true,daegu,64.7
5062,user5062,34,true,daejeon,65.85
5063,user5063,64,true,incheon,83.38
5064,user5064,53,true,daegu,78.87
5065,user5065,26,true,incheon,94.27
5066,user5066,51,true,seoul,79.58
5067,user5067,28,true,daejeon,79.49
5068,user5068,38,true,busan,81.43
5069,user5069,35,false,incheon,67.88
5070,user5070,61,true,incheon,60.91
5071,user5071,32,true,incheon,78.19
5072,user5072,24,false,daegu,97.68
5073,user5073,65,true,incheon,60.01
5074,user5074,24,true,daejeon,97.38
5075,user5075,51,true,busan,88.91
5076,user5076,61,true,daegu,98.74
5077,user5077,34,true,incheon,61.35
5078,user5078,22,true,incheon,65.78
5079,user5079,41,true,incheon,83.91
5080,user5080,41,true,busan,92.2
5081,user5081,32,true,busan,87.73
5082,user5082,41,false,busan,77.95
5083,user5083,50,false,daejeon,55.81
5084,user5084,53,false,daejeon,70.95
5085,user5085,19,true,incheon,93.88
5086,user5086,27,true,daegu,62.46
5087,user5087,19,true,incheon,58.74
5088,user5088,41,true,daejeon,81.1
5089,user5089,44,true,seoul,70.9
5090,user5090,45,true,seoul,66.93
5091,user5091,21,true,busan,91.48
5092,user5092,47,true,daejeon,74.08
5093,user5093,64,true,busan,64.14
5094,user5094,59,false,seoul,89.81
5095,user5095,31,true,incheon,84.62
5096,user5096,61,true,daegu,55.36
5097,user5097,65,true,seoul,60.9
5098,user5098,38,true,incheon,69.7
5099,user5099,19,true,seoul,84.18
5100,user5100,59,false,incheon,63.27
5101,user5101,50,true,daejeon,91.43
5102,user5102,56,false,daejeon,81.94
5103,user5103,47,false,daegu,76.65
5104,user5104,31,true,busan,54.74
5105,user5105,60,true,busan,73.51
5106,user5106,52,false,busan,85.18
5107,user5107,43,false,daejeon,73.71
5108,user5108,65,true,daejeon,95.18
5109,user5109,30,true,daejeon,59.9
5110,user5110,38,true,incheon,69.67
5111,user5111,31,true,incheon,60.7
5112,user5112,37,false,seoul,74.93
5113,user5113,45,false,seoul,55.05
5114,user5114,48,true,busan,65.31
5115,user5115,27,true,daejeon,88.0
5116,user5116,22,true,daegu,97.39
5117,user5117,60,true,seoul,97.2
5118,user5118,43,true,busan,89.09
5119,user5119,53,true,seoul,90.71
5120,user5120,30,true,daejeon,81.17
5121,user5121,48,false,daejeon,98.0
5122,user5122,29,true,seoul,67.08
5123,user5123,39,true,incheon,59.98
5124,user5124,43,true,seoul,54.94
5125,user5125,19,false,seoul,99.61
5126,user5126,21,true,seoul,59.88
5127,user5127,18,true,seoul,61.12
5128,user5128,31,true,incheon,56.07
5129,user5129,21,false,daejeon,64.6
5130,user5130,45,true,daejeon,58.11
5131,user5131,22,true,incheon,99.71
5132,user5132,32,true,daejeon,97.26
5133,user5133,45,true,daegu,80.25
5134,user5134,62,true,seoul,59.96
5135,user5135,37,true,busan,85.2
5136,user5136,33,true,busan,72.27
5137,user5137,30,true,busan,83.15
5138,user5138,36,true,daejeon,51.59
5139,user5139,39,false,incheon,98.85
5140,user5140,48,true,incheon,51.84
5141,user5141,42,false,incheon,54.9
5142,user5142,62,true,daejeon,86.15
5143,user5143,59,false,daegu,81.11
5144,user5144,59,true,busan,71.29
5145,user5145,27,false,seoul,88.81
5146,user5146,35,true,daegu,94.21
5147,user5147,54,true,daegu,60.11
5148,user5148,52,true,incheon,51.41
5149,user5149,26,true,seoul,70.38
5150,user5150,39,false,incheon,52.68
5151,user5151,33,true,incheon,66.69
5152,user5152,25,true,daejeon,57.23
5153,user5153,52,true,incheon,58.13
5154,user5154,62,false,daejeon,88.35
5155,user5155,64,true,seoul,50.07
5156,user5156,21,true,daegu,91.76
5157,user5157,37,true,incheon,50.05
5158,user5158,39,true,incheon,67.82
5159,user5159,53,false,daegu,62.2
5160,user5160,39,false,incheon,97.71
5161,user5161,49,true,daejeon,74.57
5162,user5162,59,true,daejeon,58.46
5163,user5163,39,true,incheon,69.23
5164,user5164,24,true,seoul,99.02
5165,user5165,37,true,seoul,71.6
5166,user5166,59,false,daejeon,98.55
5167,user5167,32,false,daegu,62.3
5168,user5168,65,false,incheon,73.78
5169,user5169,62,false,daejeon,71.48
5170,user5170,50,true,daejeon,99.02
5171,user5171,48,true,seoul,71.44
5172,user5172,36,false,daegu,59.57
5173,user5173,34,true,seoul,56.05
5174,user5174,33,true,daejeon,60.63
5175,user5175,62,true,daegu,66.38
5176,user5176,53,false,daegu,83.16
5177,user5177,39,true,daegu,87.23
5178,user5178,47,true,incheon,78.0
5179,user5179,31,true,daejeon,76.18
5180,user5180,52,true,seoul,67.52
5181,user5181,37,false,incheon,60.12
5182,user5182,36,true,seoul,86.32
5183,user5183,45,false,incheon,97.36
5184,user5184,33,true,daejeon,60.45
5185,user5185,35,false,seoul,52.5
5186,user5186,56,true,daejeon,70.82
5187,user5187,26,false,daejeon,78.83
5188,user5188,24,true,seoul,66.75
5189,user5189,48,false,daegu,80.48
5190,user5190,55,true,busan,74.61
5191,user5191,26,true,seoul,67.85
5192,user5192,30,true,seoul,61.15
5193,user5193,47,true,daejeon,95.94
5194,user5194,22,false,daegu,56.31
5195,user5195,23,false,seoul,84.47
5196,user5196,58,true,busan,89.15
5197,user5197,18,true,daegu,89.0
